RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_020/EQP_017_NULL,1735.0,7.751008645533141,1.9818140500538777,0.0,False,0.0007060115858079726,False,0.0006300058399708461,BOB
STEP_020/EQP_018_NULL,2790.0,7.625448028673835,2.3981283180618864,0.0,False,0.0007060115858079726,False,0.43411498221441425,DUMMY
STEP_020/EQP_019_NULL,2407.0,7.695471541337765,1.9966493795160365,0.0,False,0.0007060115858079726,False,1.0,DUMMY
STEP_020/EQP_020_NULL,3195.0,7.685133020344288,1.4981980220361535,0.0,False,0.0007060115858079726,False,1.0,DUMMY
STEP_020/EQP_021_NULL,2168.0,7.774446494464945,1.6059281525335578,0.0,False,0.0007060115858079726,False,0.036514115257202724,BOB
STEP_021/EQP_016_NULL,1819.0,7.826827927432655,1.6706965796139692,0.0,False,1.2865869500893712e-10,False,0.0013427448974668167,BOB
STEP_021/EQP_017_NULL,1430.0,7.7734265734265735,1.604007884788853,0.0,False,1.2865869500893712e-10,False,0.18397024709338017,DUMMY
STEP_021/EQP_018_NULL,1106.0,7.925858951175407,1.8436439507647067,0.0,False,1.2865869500893712e-10,False,3.6337596130121246e-09,BOB
STEP_021/EQP_019_NULL,2148.0,7.67364990689013,1.402012756475479,0.0,False,1.2865869500893712e-10,False,0.003980275692597758,WOW
STEP_021/EQP_020_NULL,1691.0,7.619160260201064,1.9446085697862403,0.0,False,1.2865869500893712e-10,False,0.03836489809691395,WOW
STEP_021/EQP_021_NULL,4113.0,7.594213469486992,2.1006844285215522,0.0,False,1.2865869500893712e-10,False,0.00020390412604247814,WOW
STEP_021/EQP_022_NULL,1916.0,7.684759916492693,2.1097306560374762,0.0,False,1.2865869500893712e-10,False,1.0,DUMMY
STEP_022/EQP_295_A,48.0,8.020833333333334,1.263052421097287,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_295_B,44.0,8.386363636363637,1.367664944193996,0.0,False,1.1873726546022873e-56,False,0.0033836581863147166,BOB
STEP_022/EQP_295_C,53.0,8.09433962264151,1.2899634899931223,0.0,False,1.1873726546022873e-56,False,0.0806895684343264,DUMMY
STEP_022/EQP_296_A,78.0,7.641025641025641,1.1949499687875753,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_296_B,74.0,7.635135135135135,1.3093376378847013,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_296_C,71.0,7.633802816901408,1.031495954146464,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_297_A,23.0,8.26086956521739,1.1368773542370674,0.0,False,1.1873726546022873e-56,False,0.023969489202354696,BOB
STEP_022/EQP_297_B,30.0,7.933333333333334,1.0148325268098497,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_297_C,21.0,7.809523809523809,1.123345344008138,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_298_A,111.0,8.504504504504505,1.5188145728816627,0.0,False,1.1873726546022873e-56,False,1.722449108038333e-09,BOB
STEP_022/EQP_298_B,95.0,8.536842105263158,1.5832267503074657,0.0,False,1.1873726546022873e-56,False,9.173096131203339e-10,BOB
STEP_022/EQP_298_C,116.0,8.39655172413793,1.5029206947449527,0.0,False,1.1873726546022873e-56,False,1.6129290148875675e-07,BOB
STEP_022/EQP_299_A,270.0,7.555555555555555,1.3478147902430873,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_299_B,249.0,7.706827309236948,1.3524147960376365,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_299_C,218.0,7.435779816513762,2.2055657679665277,0.0,False,1.1873726546022873e-56,False,0.017521188296039648,WOW
STEP_022/EQP_300_A,78.0,8.243589743589743,1.2709123161013567,0.0,False,1.1873726546022873e-56,False,0.00037444580046811567,BOB
STEP_022/EQP_300_B,98.0,8.03061224489796,1.2799330010868515,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_300_C,82.0,8.097560975609756,1.2029773362556402,0.0,False,1.1873726546022873e-56,False,0.005504355087830951,BOB
STEP_022/EQP_301_A,163.0,7.815950920245399,2.4826291912567218,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_301_B,157.0,8.273885350318471,1.3330679141342614,0.0,False,1.1873726546022873e-56,False,2.449283516597622e-07,BOB
STEP_022/EQP_301_C,152.0,7.940789473684211,1.5234743867360485,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_302_A,352.0,8.008522727272727,1.5968045296888116,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_302_B,297.0,7.962962962962963,1.8238219009339502,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_302_C,349.0,8.068767908309455,2.713498383560946,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_304_A,378.0,7.862433862433862,1.6471553815751223,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_304_B,390.0,8.043589743589743,1.8877626304688813,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_304_C,403.0,7.784119106699752,2.2660254958776087,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_306_A,980.0,7.493877551020408,2.6001813532465987,0.0,False,1.1873726546022873e-56,False,0.05591331975306942,DUMMY
STEP_022/EQP_306_B,1058.0,7.682419659735349,1.781671906675838,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_306_C,1059.0,7.585457979225684,2.317235505995412,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_307_A,2235.0,7.562416107382551,1.8632816989932326,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_307_B,2262.0,7.60079575596817,1.6914226165494515,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_022/EQP_307_C,2229.0,7.598923283983849,1.507527107020916,0.0,False,1.1873726546022873e-56,False,1.0,DUMMY
STEP_023/EQP_092_2,836.0,7.758373205741627,1.4670804391858312,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_092_3,252.0,8.206349206349206,1.9972788672554018,0.0,False,3.1900625536328025e-17,False,4.3865932778274874e-11,BOB
STEP_023/EQP_092_4,1220.0,7.581967213114754,1.5136250969500076,0.0,False,3.1900625536328025e-17,False,8.712366497362395e-07,WOW
STEP_023/EQP_093_2,1708.0,7.682084309133489,2.2726271324404643,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_093_3,1774.0,7.728297632468997,2.0732550758689845,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_093_4,1549.0,7.773402194964493,1.6580132273406403,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_096_2,328.0,7.728658536585366,1.3622820054052918,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_096_3,356.0,7.609550561797753,1.3745447677551523,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_096_4,426.0,7.530516431924883,1.6887888360214056,0.0,False,3.1900625536328025e-17,False,0.006286829453112153,WOW
STEP_023/EQP_097_2,899.0,7.659621802002225,1.7556286418478362,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_097_3,256.0,7.6953125,1.3921831846448374,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_097_4,874.0,7.881006864988558,2.0977336578746333,0.0,False,3.1900625536328025e-17,False,5.379350480056963e-06,BOB
STEP_023/EQP_098_2,324.0,7.6080246913580245,1.7464861988381408,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_098_3,316.0,7.667721518987341,1.4143378724478197,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_098_4,316.0,7.477848101265823,2.2851104913780236,0.0,False,3.1900625536328025e-17,False,0.011551213343882483,WOW
STEP_023/EQP_101_2,275.0,7.7272727272727275,2.3895647944971485,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_101_3,561.0,7.588235294117647,2.282652886814084,0.0,False,3.1900625536328025e-17,False,0.19919743935856637,DUMMY
STEP_023/EQP_101_4,495.0,7.624242424242424,2.654195781165219,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_102_2,454.0,7.8215859030837,1.5501537758582102,0.0,False,3.1900625536328025e-17,False,0.051044168545987846,DUMMY
STEP_023/EQP_102_3,352.0,7.548295454545454,1.2621816427727421,0.0,False,3.1900625536328025e-17,False,0.0016708104543513172,WOW
STEP_023/EQP_102_4,391.0,7.580562659846548,1.350415203211099,0.0,False,3.1900625536328025e-17,False,0.019697490795887118,WOW
STEP_023/EQP_111_2,203.0,7.669950738916256,1.101049678080393,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_111_3,25.0,7.6,0.9128709291752769,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_023/EQP_111_4,27.0,7.592592592592593,0.9306432539361504,0.0,False,3.1900625536328025e-17,False,1.0,DUMMY
STEP_024/EQP_096_2,615.0,7.752845528455285,1.2082995564508088,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_096_3,1152.0,7.963541666666667,1.4573188519731188,0.0,False,5.988029665558531e-54,False,1.0410385939081928e-10,BOB
STEP_024/EQP_096_4,687.0,7.631732168850073,1.834965001818705,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_097_2,16.0,7.8125,1.0468205831628137,0.0,False,5.988029665558531e-54,False,0.46926292746932113,DUMMY
STEP_024/EQP_097_3,18.0,7.555555555555555,0.9835244081556436,0.0,False,5.988029665558531e-54,False,0.3298084981584375,DUMMY
STEP_024/EQP_097_4,12.0,7.0,0.6030226891555277,0.0,False,5.988029665558531e-54,False,0.006281401535790854,WOW
STEP_024/EQP_098_2,797.0,7.929736511919699,2.5896162102551896,0.0,False,5.988029665558531e-54,False,3.2184173826161015e-12,BOB
STEP_024/EQP_098_3,618.0,7.524271844660194,2.2160955057597254,0.0,False,5.988029665558531e-54,False,0.019114363171040597,WOW
STEP_024/EQP_098_4,602.0,7.269102990033223,3.2228400047985866,0.0,False,5.988029665558531e-54,False,0.0017298698910510886,WOW
STEP_024/EQP_101_2,389.0,7.97172236503856,2.0387287238173957,0.0,False,5.988029665558531e-54,False,3.429835495519327e-06,BOB
STEP_024/EQP_101_3,1156.0,7.570934256055363,1.7250844489030543,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_101_4,1122.0,7.641711229946524,2.0305358280094605,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_102_2,691.0,7.6078147612156295,1.5439070522303862,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_102_3,1314.0,7.576103500761035,1.5446859129382184,0.0,False,5.988029665558531e-54,False,1.0,DUMMY
STEP_024/EQP_102_4,1457.0,7.417982155113246,1.8218094320823446,0.0,False,5.988029665558531e-54,False,1.790964298643839e-21,WOW
STEP_024/EQP_111_2,766.0,7.947780678851175,2.224613127019449,0.0,False,5.988029665558531e-54,False,1.5283454233212405e-11,BOB
STEP_024/EQP_111_3,1584.0,7.82449494949495,1.5914350659536614,0.0,False,5.988029665558531e-54,False,5.1474885410527294e-05,BOB
STEP_024/EQP_111_4,1227.0,7.856560717196414,1.2787492251943722,0.0,False,5.988029665558531e-54,False,0.010262906877898343,BOB
STEP_025/EQP_121_2,876.0,7.517123287671233,1.8506348410933187,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_121_3,621.0,7.640901771336554,1.9431106982096689,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_121_4,669.0,7.548579970104634,2.356565281634308,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_129_2,1068.0,7.775280898876405,1.5519940360813826,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_129_3,1051.0,7.831588962892483,1.3292286508068074,0.0,False,3.146171996771158e-24,False,0.05435398238926353,DUMMY
STEP_025/EQP_129_4,1099.0,7.793448589626934,1.719944303183158,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_149_2,76.0,8.894736842105264,1.3912004156451467,0.0,False,3.146171996771158e-24,False,2.7109861262182505e-13,BOB
STEP_025/EQP_149_3,71.0,8.690140845070422,1.3372845545654364,0.0,False,3.146171996771158e-24,False,5.8282442978168076e-09,BOB
STEP_025/EQP_149_4,30.0,8.433333333333334,1.0400044208570938,0.0,False,3.146171996771158e-24,False,0.0003853174254828893,BOB
STEP_025/EQP_150_2,384.0,7.651041666666667,1.216981223569392,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_150_3,653.0,7.468606431852987,2.2884768797657467,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_150_4,588.0,7.578231292517007,1.8428005132845693,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_151_2,4.0,7.0,0.0,0.0,False,3.146171996771158e-24,False,0.05898026320970327,DUMMY
STEP_025/EQP_155_3,13.0,7.0,0.408248290463863,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_155_4,141.0,7.695035460992908,0.9176309747803811,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_156_2,2567.0,7.670821971172575,1.9519605195024667,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_156_3,2156.0,7.780612244897959,1.278635727389985,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_025/EQP_156_4,2156.0,7.642857142857143,2.472212156477618,0.0,False,3.146171996771158e-24,False,1.0,DUMMY
STEP_026/EQP_042_A,1540.0,7.796103896103896,1.7568165993061262,0.0,False,2.100844516569072e-18,False,0.007975284933865606,BOB
STEP_026/EQP_042_C,1134.0,7.879188712522046,2.0987216833075917,0.0,False,2.100844516569072e-18,False,4.633820704269533e-09,BOB
STEP_026/EQP_045_A,2116.0,7.791587901701323,1.9684377485832314,0.0,False,2.100844516569072e-18,False,8.851237669142316e-07,BOB
STEP_026/EQP_045_B,1445.0,7.720415224913495,1.64784921327315,0.0,False,2.100844516569072e-18,False,1.0,DUMMY
STEP_026/EQP_045_C,1623.0,7.6260012322858906,1.515229458924313,0.0,False,2.100844516569072e-18,False,0.0034577018870017517,WOW
STEP_026/EQP_048_A,607.0,7.864909390444811,1.5769181676986108,0.0,False,2.100844516569072e-18,False,0.0039353433398167425,BOB
STEP_026/EQP_048_B,967.0,7.592554291623578,1.560201979976522,0.0,False,2.100844516569072e-18,False,0.00017116364731668086,WOW
STEP_026/EQP_048_C,922.0,7.748373101952278,1.5711924003119313,0.0,False,2.100844516569072e-18,False,1.0,DUMMY
STEP_026/EQP_049_A,579.0,7.601036269430052,1.3276663309075456,0.0,False,2.100844516569072e-18,False,0.0003540377491369245,WOW
STEP_026/EQP_049_B,1804.0,7.524390243902439,2.1847460421271583,0.0,False,2.100844516569072e-18,False,4.779373812333313e-06,WOW
STEP_026/EQP_049_C,1416.0,7.565677966101695,2.4210344355082984,0.0,False,2.100844516569072e-18,False,0.03330412564616893,WOW
STEP_026/EQP_053_A,44.0,7.704545454545454,1.339551217013412,0.0,False,2.100844516569072e-18,False,1.0,DUMMY
STEP_026/EQP_053_B,13.0,7.769230769230769,1.091928428198338,0.0,False,2.100844516569072e-18,False,0.47946306319568166,DUMMY
STEP_026/EQP_053_C,13.0,7.384615384615385,1.325296290046213,0.0,False,2.100844516569072e-18,False,0.044069402354227016,WOW
STEP_027/EQP_042_B,973.0,7.655704008221994,1.659757544255899,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_043_A,1.0,8.0,,1.3322676295501878e-15,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_043_C,2.0,8.0,1.4142135623730951,0.0,False,4.617407924034344e-42,False,0.3985276782745268,DUMMY
STEP_027/EQP_044_A,368.0,8.130434782608695,1.8125652335792863,0.0,False,4.617407924034344e-42,False,2.4930309080341865e-13,BOB
STEP_027/EQP_044_B,1130.0,7.6530973451327435,1.9000755565816985,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_044_C,1365.0,7.589743589743589,2.5667420056656254,0.0,False,4.617407924034344e-42,False,0.10020507745815666,DUMMY
STEP_027/EQP_047_A,1421.0,7.593244194229416,1.8904681483443837,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_047_B,1337.0,7.729244577412117,1.6492573489789486,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_047_C,1378.0,7.648040638606676,2.120601254423968,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_050_A,223.0,8.251121076233185,1.5479385008428561,0.0,False,4.617407924034344e-42,False,1.3930865594613702e-08,BOB
STEP_027/EQP_050_B,1149.0,7.603133159268929,1.8509411676551917,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_050_C,1778.0,7.473003374578178,1.74825327442133,0.0,False,4.617407924034344e-42,False,5.3931620663854936e-21,WOW
STEP_027/EQP_058_A,977.0,7.9109518935516885,1.3356910222445566,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_058_B,1142.0,7.810858143607706,1.8561656403265552,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_027/EQP_058_C,979.0,7.964249233912155,1.4708304636318121,0.0,False,4.617407924034344e-42,False,1.0,DUMMY
STEP_028/EQP_005_NULL,1016.0,7.656496062992126,1.357016840500959,0.0,False,4.7187285838620315e-58,False,1.0,DUMMY
STEP_028/EQP_006_NULL,438.0,8.226027397260275,2.0197102493274914,0.0,False,4.7187285838620315e-58,False,9.259609268706462e-18,BOB
STEP_028/EQP_007_NULL,277.0,7.790613718411552,2.3435508142744608,0.0,False,4.7187285838620315e-58,False,0.024861986013610903,BOB
STEP_028/EQP_008_NULL,1864.0,7.718884120171674,2.162568312532905,0.0,False,4.7187285838620315e-58,False,1.0,DUMMY
STEP_028/EQP_009_NULL,130.0,8.623076923076923,1.3540944776868733,0.0,False,4.7187285838620315e-58,False,2.0407714002453232e-13,BOB
STEP_028/EQP_010_NULL,3015.0,7.485903814262024,1.4419939965778636,0.0,False,4.7187285838620315e-58,False,2.6915649495313913e-33,WOW
STEP_028/EQP_011_NULL,286.0,7.5,2.737331265327664,0.0,False,4.7187285838620315e-58,False,0.10065336906656436,DUMMY
STEP_028/EQP_012_NULL,965.0,7.936787564766839,1.7573627099864764,0.0,False,4.7187285838620315e-58,False,1.225118777948576e-12,BOB
STEP_028/EQP_013_NULL,101.0,7.702970297029703,1.0727959214635894,0.0,False,4.7187285838620315e-58,False,1.0,DUMMY
STEP_028/EQP_014_NULL,1331.0,7.639368895567243,2.184858535341095,0.0,False,4.7187285838620315e-58,False,1.0,DUMMY
STEP_028/EQP_015_NULL,4776.0,7.722780569514238,1.9142322548355382,0.0,False,4.7187285838620315e-58,False,0.02745914471530005,BOB
STEP_029/EQP_114_2,1552.0,7.872422680412371,1.4972012770192982,0.0,False,2.5624818384385606e-31,False,1.0,DUMMY
STEP_029/EQP_114_3,915.0,7.827322404371585,1.7164148108612598,0.0,False,2.5624818384385606e-31,False,1.0,DUMMY
STEP_029/EQP_114_4,1319.0,7.8999241849886275,1.4962750898398811,0.0,False,2.5624818384385606e-31,False,1.0,DUMMY
STEP_029/EQP_116_2,1045.0,7.778947368421052,1.5312632334576364,0.0,False,2.5624818384385606e-31,False,1.0,DUMMY
STEP_029/EQP_116_3,616.0,8.022727272727273,1.638798795758211,0.0,False,2.5624818384385606e-31,False,2.6155836194272433e-07,BOB
STEP_029/EQP_116_4,708.0,7.4307909604519775,2.063904361217344,0.0,False,2.5624818384385606e-31,False,3.4850617254720716e-06,WOW
STEP_029/EQP_152_2,2292.0,7.580715532286213,2.249600345370751,0.0,False,2.5624818384385606e-31,False,0.044344208010655375,WOW
STEP_029/EQP_152_3,3285.0,7.564383561643836,1.5826434581692272,0.0,False,2.5624818384385606e-31,False,7.779553442055636e-17,WOW
STEP_029/EQP_152_4,1560.0,7.575641025641025,2.308068559208189,0.0,False,2.5624818384385606e-31,False,0.041525175241175306,WOW
STEP_029/EQP_153_2,382.0,7.628272251308901,2.387200481926012,0.0,False,2.5624818384385606e-31,False,0.3356932002520233,DUMMY
STEP_029/EQP_153_3,483.0,7.9399585921325055,2.4550983446899335,0.0,False,2.5624818384385606e-31,False,2.1208497617791573e-07,BOB
STEP_029/EQP_153_4,66.0,7.909090909090909,1.3669423793750308,0.0,False,2.5624818384385606e-31,False,0.38616245693292517,DUMMY
STEP_030/EQP_201_1,1529.0,7.603662524525834,1.7965607577237241,0.0,False,1.6736639001262703e-13,False,0.0024659173958620486,WOW
STEP_030/EQP_201_2,1442.0,7.596393897364771,1.3619956294216602,0.0,False,1.6736639001262703e-13,False,1.0431467666682423e-07,WOW
STEP_030/EQP_201_5,1606.0,7.677459526774595,1.8435581259568314,0.0,False,1.6736639001262703e-13,False,0.33612108043796113,DUMMY
STEP_030/EQP_201_6,1642.0,7.637637028014616,1.618259993405752,0.0,False,1.6736639001262703e-13,False,0.00239327026178985,WOW
STEP_030/EQP_202_1,1518.0,7.730566534914361,2.2830090519817094,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_202_2,1484.0,7.8126684636118595,1.9724880887359129,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_202_5,363.0,7.564738292011019,3.3312635310175756,0.0,False,1.6736639001262703e-13,False,0.0018503129742626833,WOW
STEP_030/EQP_202_6,1505.0,7.7003322259136215,1.8839061237677348,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_203_1,3.0,8.333333333333334,1.1547005383792515,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_203_2,3.0,9.0,1.7320508075688772,0.0,False,1.6736639001262703e-13,False,0.05933599427003641,DUMMY
STEP_030/EQP_213_1,659.0,7.825493171471927,1.8536629779287204,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_213_2,866.0,7.838337182448037,1.8471559784490077,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_213_5,868.0,7.733870967741935,1.785344733445479,0.0,False,1.6736639001262703e-13,False,1.0,DUMMY
STEP_030/EQP_213_6,735.0,7.64625850340136,1.413262989117454,0.0,False,1.6736639001262703e-13,False,0.033630315518712324,WOW
STEP_031/EQP_266_A,12.0,7.083333333333333,0.7929614610987591,0.0,False,2.6132706584683822e-49,False,0.027401582253738496,WOW
STEP_031/EQP_266_B,12.0,7.333333333333333,0.9847319278346621,0.0,False,2.6132706584683822e-49,False,0.05907492097929532,DUMMY
STEP_031/EQP_270_A,256.0,8.03515625,1.5801260730912396,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_270_B,492.0,7.823170731707317,1.7476290914435324,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_270_C,696.0,7.708333333333333,2.046858152721413,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_270_D,2.0,8.5,2.1213203435596424,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_270_E,672.0,7.748511904761905,1.3835840367477912,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_270_F,635.0,7.798425196850394,1.7193454962984376,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_A,240.0,8.375,1.3541351514410218,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_B,240.0,8.233333333333333,1.979955340916132,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_C,7.0,8.142857142857142,1.0690449676496974,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_D,216.0,8.078703703703704,1.9018498180468464,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_E,198.0,8.171717171717171,2.5431919830695673,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_271_F,174.0,8.431034482758621,1.3051087120424687,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_A,696.0,7.632183908045977,1.5257214736150344,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_B,665.0,7.651127819548872,1.777139663260585,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_C,691.0,7.465991316931983,2.507944130606447,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_D,629.0,7.538950715421303,2.139369999039459,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_E,677.0,7.496307237813885,2.6527982234502936,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_272_F,576.0,7.626736111111111,2.4765853996068654,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_A,846.0,7.682033096926714,2.0702076341776565,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_B,257.0,7.455252918287938,0.9994830862444422,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_C,914.0,7.574398249452954,1.7479266137109901,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_D,336.0,7.684523809523809,1.3566415114082966,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_E,909.0,7.748074807480748,1.2772618060796799,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_273_F,916.0,7.67467248908297,2.0584498389841595,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_A,217.0,7.589861751152074,1.2702028415086106,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_B,205.0,7.414634146341464,1.0612517986796817,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_C,228.0,7.491228070175438,1.5322990358999928,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_D,204.0,7.470588235294118,1.4669151462723988,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_E,216.0,7.564814814814815,1.1675707091631664,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_274_F,2.0,9.5,2.1213203435596424,0.0,False,2.6132706584683822e-49,False,0.05558334558205054,DUMMY
STEP_031/EQP_275_A,224.0,7.46875,2.5812199031351066,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_275_B,335.0,7.794029850746269,1.4108094883009246,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_275_E,323.0,7.684210526315789,1.3851356792570773,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_031/EQP_275_F,299.0,7.759197324414716,1.7538664931224142,0.0,False,2.6132706584683822e-49,False,1.0,DUMMY
STEP_032/EQP_125_2,1610.0,7.663975155279503,1.877413186500014,0.0,False,2.0379187780877324e-17,False,0.08294918652566263,DUMMY
STEP_032/EQP_125_3,1833.0,7.610474631751227,2.148915498676777,0.0,False,2.0379187780877324e-17,False,1.0,DUMMY
